zip_code;label
88300;aulnois
55170;aulnois en perthois
2000;aulnois sous laon
57590;aulnois sur seille
77120;aulnoy
59300;aulnoy lez valenciennes
52160;aulnoy sur aube
59620;aulnoye aymeries
23210;aulon
65240;aulon
31420;aulon
9310;aulos sinsat
9310;aulos sinsat
80460;ault
9140;aulus les bains
70190;aulx les cromary
17770;aumagne
17770;aumagne
76390;aumale
80140;aumatre
34230;aumelas
51110;aumenancourt
62550;aumerval
34530;aumes
30770;aumessas
57710;aumetz
50630;aumeville lestre
39800;aumont
80640;aumont
60300;aumont en halatte
39410;aumur
16460;aunac sur charente
16460;aunac sur charente
16460;aunac sur charente
11140;aunat
58110;aunay en bazois
61500;aunay les bois
28700;aunay sous auneau
28500;aunay sous crecy
28700;auneau bleury st symphorien
28700;auneau bleury st symphorien
28700;auneau bleury st symphorien
60390;auneuil
60390;auneuil
61200;aunou le faucon
61500;aunou sur orne
76730;auppegard
83630;aups
32600;aurade
47140;auradou
31190;auragne
56400;auray
8400;aure
14520;aure sur mer
14710;aure sur mer
43110;aurec sur loire
87220;aureil
40200;aureilhan
65800;aureilhan
13930;aureille
26340;aurel
84390;aurel
32400;aurensan
65390;aurensan
31320;aureville
19220;auriac
64450;auriac
11330;auriac
24290;auriac du perigord
15500;auriac l eglise
12120;auriac lagast
47120;auriac sur dropt
31460;auriac sur vendinelle
23400;auriat
31190;auribail
84400;auribeau
6810;auribeau sur siagne
40500;aurice
65700;auriebat
63210;aurieres
31420;aurignac
15000;aurillac
32450;aurimont
31570;aurin
13390;auriol
33790;auriolles
64350;aurions idernes
38142;auris
13121;aurons
33124;auros
3460;aurouer
48600;auroux
14240;aurseulles
14240;aurseulles
14240;aurseulles
14240;aurseulles
14240;aurseulles
14240;aurseulles
14240;aurseulles
14250;aurseulles
81600;aussac
16560;aussac vadalle
31260;ausseing
64230;aussevielle
81200;aussillon
73500;aussois
31210;ausson
8310;aussonce
31840;aussonne
32140;aussos
64130;aussurucq
41240;autainville
25110;autechaux
25150;autechaux roide
32550;auterive
31190;auterive
82500;auterive
64270;auterrive
70180;autet
60390;auteuil
78770;auteuil
64390;autevielle st martin bideren
8240;authe
27490;autheuil authouillet
27490;autheuil authouillet
60890;autheuil en valois
80600;autheux
27420;authevernes
63114;authezat
14280;authie
80560;authie
80600;authieule
76690;authieux ratieville
58700;authiou
70190;authoison
4200;authon
41310;authon
28330;authon du perche
28330;authon du perche
17770;authon ebeon
17770;authon ebeon
91410;authon la plaine
27290;authou
80300;authuille
39100;authume
71270;authumes
26400;autichamp
34480;autignac
76740;autigny
88300;autigny la tour
52300;autigny le grand
52300;autigny le petit
62610;autingues
46400;autoire
70700;autoreille
78770;autouillet
43450;autrac
38112;autrans meaudre en vercors
38880;autrans meaudre en vercors
37110;autreche
90140;autrechene
60350;autreches
8210;autrecourt et pourron
55120;autrecourt sur aire
2250;autremencourt
54450;autrepierre
2580;autreppes
88300;autreville
2300;autreville
55700;autreville st lambert
52120;autreville sur la renne
52120;autreville sur la renne
52330;autreville sur la renne
52330;autreville sur la renne
54380;autreville sur moselle
54160;autrey
88700;autrey
70110;autrey le vay
70110;autrey les cerre
70100;autrey les gray
21570;autricourt
8240;autruche
45480;autruy sur juine
8250;autry
3210;autry issards
45500;autry le chatel
71400;autun
71400;autun
82220;auty
6260;auvare
51800;auve
91830;auvernaux
43300;auvers
50500;auvers
72300;auvers le hamon
72540;auvers sous montfaucon
91580;auvers st georges
95430;auvers sur oise
70100;auvet et la chapelotte
82340;auvillar
14340;auvillars
21250;auvillars sur saone
8260;auvillers les forges
8260;auvillers les forges
76270;auvilliers
45270;auvilliers en gatinais
32170;aux aussat
60000;aux marais
50500;auxais
39700;auxange
21360;auxant
90200;auxelles bas
90200;auxelles haut
89000;auxerre
89290;auxerre
21190;auxey duresses
62390;auxi le chateau
70000;auxon
10130;auxon
21130;auxonne
71400;auxy
45340;auxy
88140;auzainvilliers
23700;auzances
31360;auzas
9220;auzat
63570;auzat la combelle
63570;auzat la combelle
76190;auzebosc
63590;auzelles
15240;auzers
4140;auzet
31320;auzeville tolosane
31650;auzielle
12390;auzits
43390;auzon
37110;auzouer en touraine
76760;auzouville l esneval
76116;auzouville sur ry
76730;auzouville sur saane
86530;availles en chatellerault
86460;availles limouzine
35130;availles sur seiche
79600;availles thouarsais
65240;avajan
89200;avallon
8300;avancon
5230;avancon
25720;avanne aveney
25720;avanne aveney
10400;avant les marcilly
10240;avant les ramerupt
86170;avanton
20225;avapessa
41500;avaray
98775;avatoru
8190;avaux
69610;aveize
42330;aveizieux
21120;avelanges
80270;avelesges
59710;avelin
80300;aveluy
14210;avenay
51160;avenay val d or
34260;avene
32120;avensac
33480;avensan
65660;aventignan
98732;avera
98753;avera
98735;avera
65380;averan
62127;averdoingt
41330;averdon
3000;avermes
95450;avernes
95450;avernes
61470;avernes st gourgon
32290;averon bergelle
53700;averton
59440;avesnelles
62650;avesnes
80140;avesnes chaussoy
76220;avesnes en bray
72260;avesnes en saosnois
76630;avesnes en val
62810;avesnes le comte
59296;avesnes le sec
59129;avesnes les aubert
62450;avesnes les bapaume
59440;avesnes sur helpe
44460;avessac
72350;avesse
65370;aveux
65130;avezac prat lahitte
65130;avezac prat lahitte
32380;avezan
63690;aveze
30120;aveze
72400;aveze
84140;avignon
84000;avignon
39200;avignon les st claude
38650;avignonet
31290;avignonet lauragais
54490;avillers
88500;avillers
55210;avillers ste croix
25680;avilley
60300;avilly st leonard
62210;avion
55600;avioth
10340;avirey lingey
27930;aviron
51190;avize
55270;avocourt
61150;avoine
37420;avoine
72430;avoise
67120;avolsheim
79800;avon
77210;avon
10290;avon la peze
37220;avon les roches
62310;avondance
18520;avord
21350;avosnes
21580;avot
25690;avoudrey
54385;avrainville
88130;avrainville
91630;avrainville
50300;avranches
50300;avranches
88630;avranville
60130;avrechy
52140;avrecourt
58170;avree
76730;avremesnil
73240;avressieux
10130;avreuil
57810;avricourt
54450;avricourt
60310;avricourt
73500;avrieux
70150;avrigney virey
70150;avrigney virey
60190;avrigny
54150;avril
58300;avril sur loire
49240;avrille
85440;avrille
37340;avrille les ponceaux
61700;avrilly
3130;avrilly
62560;avroult
17800;avy
97319;awala yalimapo
59400;awoingt
9110;ax les thermes
11140;axat
9250;axiat
51160;ay champagne
51160;ay champagne
51150;ay champagne
57300;ay sur moselle
63390;ayat sur sioule
63970;aydat
64330;aydie
64490;aydius
88600;aydoilles
19310;ayen
80500;ayencourt le monchel
62116;ayette
66360;ayguatebia talau
66360;ayguatebia talau
33640;ayguemorte les graves
31450;ayguesvives
32410;ayguetinte
64240;ayherre
73470;ayn
46120;aynac
15250;ayrens
86190;ayron
65400;ayros arbouix
74130;ayse
12430;ayssenes
17440;aytre
65400;ayzac ost
32800;ayzieu
55150;azannes et soumazannes
31380;azas
23210;azat chatenet
87360;azat le ris
79400;azay le brule
36290;azay le ferron
37190;azay le rideau
37270;azay sur cher
37310;azay sur indre
79130;azay sur thouet
71260;aze
41100;aze
54210;azelot
23160;azerables
54122;azerailles
43390;azerat
24210;azerat
65380;azereix
65170;azet
50310;azeville
34210;azillanet
11700;azille
20190;azilone ampaza
62310;azincourt
69790;azolette
57810;azoudange
40140;azur
18220;azy
58240;azy le vif
2400;azy sur marne
20121;azzana
55700;baalon
8430;baalons
34360;babeau bouldoux
60400;baboeuf
77480;baby
54120;baccarat
54120;baccarat
54120;baccarat
45130;baccon
46230;bach
59138;bachant
31420;bachas
31440;bachos
59830;bachy
50530;bacilly
51400;baconnes
60120;bacouel
80480;bacouel sur selle
57590;bacourt
27930;bacquepuis
27440;bacqueville
76730;bacqueville en caux
15800;badailhac
48000;badaroux
36200;badecon le pin
24390;badefols d ans
24150;badefols sur dordogne
56870;baden
11800;badens
25490;badevel
88330;badmenil aux bois
54540;badonviller
55130;badonvilliers gerauvilliers
55130;badonvilliers gerauvilliers
67320;baerendorf
57230;baerenthal
63600;baffie
30140;bagard
33190;bagas
1380;bage dommartin
1380;bage dommartin
1380;bage le chatel
9230;bagert
11100;bages
66670;bages
31510;bagiry
46270;bagnac sur cele
89190;bagneaux
77167;bagneaux sur loing
65200;bagneres de bigorre
65200;bagneres de bigorre
65710;bagneres de bigorre
31110;bagneres de luchon
31110;bagneres de luchon
36210;bagneux
3460;bagneux
51260;bagneux
54170;bagneux
2290;bagneux
92220;bagneux
10340;bagneux la fosse
17160;bagnizeau
11600;bagnoles
61600;bagnoles de l orne normandie
61140;bagnoles de l orne normandie
93170;bagnolet
63810;bagnols
69620;bagnols
83600;bagnols en foret
30200;bagnols sur ceze
21700;bagnot
35120;baguer morvan
35120;baguer pican
66540;baho
40320;bahus soubiran
97122;baie mahault
28140;baigneaux
33760;baigneaux
70000;baignes
16360;baignes ste radegonde
21450;baigneux les juifs
40380;baigts
64300;baigts de bearn
34670;baillargues
28320;bailleau armenonville
28320;bailleau armenonville
28300;bailleau l eveque
28120;bailleau le pin
66320;baillestavy
95560;baillet en france
61160;bailleul
59270;bailleul
59270;bailleul
80490;bailleul
62127;bailleul aux cornailles
27260;bailleul la vallee
60190;bailleul le soc
62550;bailleul les pernes
76660;bailleul neuville
62580;bailleul sir berthoult
60930;bailleul sur therain
62123;bailleulmont
62123;bailleulval
60140;bailleval
97123;baillif
76660;baillolet
41170;baillou
60170;bailly
78870;bailly
52130;bailly aux forges
76630;bailly en riviere
10330;bailly le franc
77700;bailly romainvilliers
35470;bain de bretagne
62360;baincthun
62850;bainghen
43370;bains
35600;bains sur oust
54290;bainville aux miroirs
88270;bainville aux saules
54550;bainville sur madon
6420;bairols
8390;bairon et ses environs
8390;bairon et ses environs
8400;bairon et ses environs
35680;bais
53160;bais
59780;baisieux
52250;baissey
59132;baives
7210;baix
66390;baixas
80300;baizieux
47480;bajamont
32120;bajonnette
62150;bajus
9800;balacet
46600;baladou
60250;balagny sur therain
9800;balagueres
9800;balagueres
12260;balaguier d olt
12380;balaguier sur rance
39120;balaiseaux
1360;balan
8200;balan
39160;balanod
64300;balansun
17600;balanzac
34540;balaruc le vieux
34540;balaruc les bains
80700;balatre
35500;balaze
7120;balazuc
42510;balbigny
67310;balbronn
67600;baldenheim
68390;baldersheim
64460;baleix
31580;balesta
47120;baleyssagues
68740;balgau
8190;balham
82120;balignac
10330;balignicourt
27130;balines
62610;balinghem
64330;baliracq maumusson
64510;baliros
33730;balizac
91160;ballainvilliers
74140;ballaison
37510;ballan mire
91610;ballancourt sur essonne
17160;ballans
8400;ballay
87290;balledent
14490;balleroy sur drome
14490;balleroy sur drome
68210;ballersdorf
88170;balleville
17290;ballon
72290;ballon st mars
72290;ballon st mars
26560;ballons
71220;ballore
53350;ballots
77118;balloy
31130;balma
10210;balnot la grange
10110;balnot sur laignes
20160;balogna
21330;balot
68210;balschwiller
68210;balschwiller
48000;balsieges
68320;baltzenheim
16430;balzac
59470;bambecque
57690;bambiderstroff
88520;ban de laveline
88210;ban de sapt
88230;ban sur meurthe clefcy
88230;ban sur meurthe clefcy
48500;banassac canilhac
48500;banassac canilhac
64430;banca
2140;bancigny
62450;bancourt
83150;bandol
97650;bandraboua
97650;bandraboua
97660;bandrele
1990;baneins
24150;baneuil
56360;bangor
65200;banios
23120;banize
29380;bannalec
25560;bannans
18300;bannay
51270;bannay
57220;bannay
7460;banne
18210;bannegon
46400;bannes
52360;bannes
51230;bannes
53340;bannes
14940;banneville la campagne
81500;bannieres
55300;bannoncourt
77970;bannost villegagnon
77970;bannost villegagnon
8220;banogne recouvrance
4150;banon
40500;banos
39380;bans
63570;bansat
71500;bantanges
59266;banteux
95420;banthelu
55110;bantheville
59554;bantigny
59266;bantouzelle
68490;bantzenheim
90800;banvillars
14480;banville
61450;banvou
66300;banyuls dels aspres
66650;banyuls sur mer
89430;baon
76190;baons le comte
62450;bapaume
19800;bar
55000;bar le duc
8240;bar les buzancy
10200;bar sur aube
10110;bar sur seine
49430;barace
11410;baraigne
36270;baraize
62860;baralle
12160;baraqueville
12160;baraqueville
62124;barastre
5200;baratier
65140;barbachen
20253;barbaggio
11800;barbaira
8430;barbaise
54450;barbas
47230;barbaste
85630;barbatre
31510;barbazan
65690;barbazan debat
65360;barbazan dessus
13570;barbentane
73000;barberaz
10600;barberey st sulpice
3140;barberier
14220;barbery
60810;barbery
14400;barbeville
77130;barbey
88640;barbey seroux
16140;barbezieres
16300;barbezieux st hilaire
16300;barbezieux st hilaire
26300;barbieres
21410;barbirey sur ouche
77630;barbizon
51120;barbonne fayel
54360;barbonville
10400;barbuise
10400;barbuise
73230;barby
8300;barby
27170;barc
26120;barcelonne
32720;barcelonne du gers
4400;barcelonnette
57830;barchain
5110;barcillonnette
32170;barcugnan
64130;barcus
77910;barcy
42600;bard
21430;bard le regulier
21460;bard les epoisses
70140;bard les pesmes
16210;bardenac
82340;bardigues
64520;bardos
24560;bardou
76480;bardouville
65120;bareges
65240;bareilles
67130;barembach
31440;baren
76360;barentin
50720;barenton
2000;barenton bugny
2000;barenton cel
2270;barenton sur serre
39130;baresia sur l ain
50760;barfleur
83840;bargeme
83830;bargemon
21910;barges
70500;barges
43340;barges
60620;bargny
46800;barguelonne en quercy
46800;barguelonne en quercy
46800;barguelonne en quercy
33190;barie
64160;barinque
54170;barisey au plain
54170;barisey la cote
2700;barisis aux bois
71640;barizey
9230;barjac
30430;barjac
48000;barjac
83670;barjols
21580;barjon
28630;barjouville
4140;barles
65100;barlest
80200;barleux
18260;barlieu
62620;barlin
62810;barly
80600;barly
28310;barmainville
7330;barnas
26310;barnave
71540;barnay
50270;barneville carteret
14600;barneville la bertran
27310;barneville sur seine
76260;baromesnil
71120;baron
33750;baron
30700;baron
60300;baron
14210;baron sur odon
57340;baronville
14620;barou en auge
10200;baroville
27170;barquet
67140;barr
3120;barrais bussolles
32350;barran
65240;barrancoueu
4380;barras
64390;barraute camu
38530;barraux
81320;barre
48400;barre des cevennes
4330;barreme
16300;barret
26570;barret de lioure
5300;barret sur meouge
39800;barretaine
20228;barrettali
15700;barriac les bosquets
16700;barro
37350;barrou
65380;barry
82290;barry d islemade
24210;bars
32300;bars
26150;barsac
33720;barsac
57450;barst
25420;bart
68870;bartenheim
68870;bartenheim
65230;barthe
25440;bartherans
65100;bartres
61170;barville
27230;barville
88300;barville
45340;barville en gatinais
17120;barzan
64530;barzun
2170;barzy en thierache
2850;barzy sur marne
43210;bas en basset
63310;bas et lezat
59440;bas lieu
40500;bas mauco
40090;bascons
32190;bascous
54620;baslieux
51170;baslieux les fismes
51700;baslieux sous chatillon
14610;basly
16120;bassac
34290;bassan
33190;bassanne
44115;basse goulaine
57970;basse ham
97218;basse pointe
57570;basse rentgen
88120;basse sur le rupt
97100;basse terre
67220;bassemberg
14670;basseneville
73000;bassens
33530;bassens
40700;bassercles
86200;basses
62123;basseux
77750;bassevelle
15240;bassignac
19430;bassignac le bas
19220;bassignac le haut
70800;bassigney
24330;bassillac et auberoche
24640;bassillac et auberoche
24330;bassillac et auberoche
24330;bassillac et auberoche
24330;bassillac et auberoche
24330;bassillac et auberoche
64350;bassillon vauze
57260;bassing
2380;bassoles aulers
52240;bassoncourt
89400;bassou
32320;bassoues
51300;bassu
51300;bassuet
48400;bassurels
64200;bassussarry
74910;bassy
64190;bastanes
20119;bastelica
20129;bastelicaccia
40360;bastennes
20200;bastia
20600;bastia
20200;bastia
23260;basville
54370;bathelemont
26260;bathernay
54980;batilly
45340;batilly en gatinais
45420;batilly en puisaye
40320;bats
65130;batsere
25640;battenans les mines
25380;battenans varin
68390;battenheim
88130;battexey
54115;battigny
70100;battrans
44740;batz sur mer
67500;batzendorf
21340;baubigny
50270;baubigny
56150;baud
51260;baudement
71800;baudemont
40310;baudignan
83630;baudinard sur verdon
70300;baudoncourt
55170;baudonvilliers
50000;baudre
52110;baudrecourt
57580;baudrecourt
64800;baudreix
55260;baudremont
36110;baudres
28310;baudreville
88500;baudricourt
71370;baudrieres
83630;bauduen
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
49150;bauge en anjou
71110;baugy
18800;baugy
18800;baugy
18800;baugy
60190;baugy
60113;baugy
70160;baulay
45130;baule
21410;baulme la roche
91590;baulne
55270;baulny
35580;baulon
9000;baulou
25110;baume les dames
25110;baume les dames
39210;baume les messieurs
39570;baume les messieurs
50500;baupte
33880;baurech
59221;bauvin
54370;bauzemont
41250;bauzy
25550;bavans
59570;bavay
59570;bavay
80260;bavelincourt
14860;bavent
14860;bavent
39100;baverans
90800;bavilliers
59670;bavinchove
62158;bavincourt
62158;bavincourt
31310;bax
70150;bay
52160;bay sur aube
24150;bayac
52170;bayard sur marne
52170;bayard sur marne
52170;bayard sur marne
52170;bayard sur marne
33230;bayas
29300;baye
51270;baye
88150;bayecourt
10310;bayel
80560;bayencourt
62910;bayenghem les eperlecques
62380;bayenghem les seninghem
3500;bayet
14400;bayeux
54290;bayon
33710;bayon sur gironde
64100;bayonne
4250;bayons
4250;bayons
4250;bayons
